date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
9/08,2026-09-08,1101,凱基-東勢,0039003200310059,0,93,-93,0.48,8,sell
9/08,2026-09-08,1101,富邦-南京,0039003600310043,210,0,210,1.08,9,buy
9/08,2026-09-08,1101,元大-成功,003900380039004c,10,103,-93,0.48,9,sell
9/08,2026-09-08,1101,台新-大裕,003900420032006c,205,2,203,1.04,10,buy
9/08,2026-09-08,1101,統一-新台中,0035003800350044,3,90,-87,0.45,10,sell
9/08,2026-09-08,1101,花旗環球,1590,203,0,203,1.04,11,buy
9/08,2026-09-08,1101,凱基-竹科,9272,16,100,-84,0.43,11,sell
9/08,2026-09-08,1101,宏遠-民生,1261,200,0,200,1.03,12,buy
9/08,2026-09-08,1101,國票-北高雄,003700370039004a,1,81,-80,0.41,12,sell
9/08,2026-09-08,1101,新光,8560,196,29,167,0.86,13,buy
9/08,2026-09-08,1101,美好-富順,003500320036004b,11,90,-79,0.41,13,sell
9/08,2026-09-08,1101,元大-桃興,9894,162,1,161,0.83,14,buy
9/08,2026-09-08,1101,元大-大安,003900380033004e,10,70,-60,0.31,14,sell
9/08,2026-09-08,1101,元大-文心興安,9854,155,2,153,0.79,15,buy
9/08,2026-09-08,1101,富邦-陽明,9604,51,105,-54,0.28,15,sell
9/08,2026-09-08,1102,美商高盛,1480,1334,356,978,13.68,1,buy
9/08,2026-09-08,1102,台灣摩根士丹利,1470,136,1441,-1305,18.25,1,sell
9/08,2026-09-08,1102,群益金鼎-中港,9138,610,0,610,8.53,2,buy
9/08,2026-09-08,1102,美林,1440,15,879,-864,12.09,2,sell
9/08,2026-09-08,1102,中國信託,6160,352,0,352,4.92,3,buy
9/08,2026-09-08,1102,新加坡商瑞銀,1650,57,843,-786,10.99,3,sell
9/08,2026-09-08,1102,亞東,2180,388,46,342,4.78,4,buy
9/08,2026-09-08,1102,凱基-台北,9268,415,851,-436,6.1,4,sell
9/08,2026-09-08,1102,港商麥格理,1360,314,0,314,4.39,5,buy
9/08,2026-09-08,1102,摩根大通,8440,526,748,-222,3.11,5,sell
9/08,2026-09-08,1102,元大證券,9800,344,102,242,3.39,6,buy
9/08,2026-09-08,1102,群益金鼎,9100,353,523,-170,2.38,6,sell
9/08,2026-09-08,1102,永豐金證券,0039004100300030,584,473,111,1.55,7,buy
9/08,2026-09-08,1102,合庫證券,1020,1,100,-99,1.38,7,sell
9/08,2026-09-08,1102,凱基-三峽,0039003200310045,90,0,90,1.26,8,buy
9/08,2026-09-08,1102,凱基-汐止,9226,0,20,-20,0.28,8,sell
9/08,2026-09-08,1102,元大-蘆洲,9857,85,2,83,1.16,9,buy
9/08,2026-09-08,1102,華南永昌-忠孝,9325,0,15,-15,0.21,9,sell
9/08,2026-09-08,1102,永全-南崁,6451,62,0,62,0.87,10,buy
9/08,2026-09-08,1102,元大-北屯,0039003800390064,1,13,-12,0.17,10,sell
9/08,2026-09-08,1102,花旗環球,1590,61,0,61,0.85,11,buy
9/08,2026-09-08,1102,台新-新興,003900420032006f,5,17,-12,0.17,11,sell
9/08,2026-09-08,1102,元大-屏東民生,0039003800310068,61,0,61,0.85,12,buy
9/08,2026-09-08,1102,國泰-台中,8882,0,12,-12,0.17,12,sell
9/08,2026-09-08,1102,港商野村,1560,53,0,53,0.74,13,buy
9/08,2026-09-08,1102,永豐金-羅東,0039004100390041,0,11,-11,0.15,13,sell
9/08,2026-09-08,1102,富邦-三峽,003900360032004a,50,0,50,0.7,14,buy
9/08,2026-09-08,1102,統一,5850,4,14,-10,0.14,14,sell
9/08,2026-09-08,1102,華南永昌-大甲,9315,30,0,30,0.42,15,buy
9/08,2026-09-08,1102,永豐金-板新,003900410039004a,0,10,-10,0.14,15,sell
9/08,2026-09-08,1103,摩根大通,8440,64,9,55,21.15,1,buy
9/08,2026-09-08,1103,凱基,9200,0,50,-50,19.23,1,sell
9/08,2026-09-08,1103,富邦-嘉義,9692,40,0,40,15.38,2,buy
9/08,2026-09-08,1103,新加坡商瑞銀,1650,0,38,-38,14.62,2,sell
9/08,2026-09-08,1103,元大-草屯,0039003800390045,25,0,25,9.62,3,buy
9/08,2026-09-08,1103,臺銀,1040,0,23,-23,8.85,3,sell
9/08,2026-09-08,1103,元大證券,9800,22,0,22,8.46,4,buy
9/08,2026-09-08,1103,元大-館前,003900380034004b,0,12,-12,4.62,4,sell
9/08,2026-09-08,1103,凱基-中山,9229,20,0,20,7.69,5,buy
9/08,2026-09-08,1103,致和-金華,7034,0,9,-9,3.46,5,sell
9/08,2026-09-08,1103,台新-花蓮,0039004200320079,10,0,10,3.85,6,buy
9/08,2026-09-08,1103,美林,1440,0,8,-8,3.08,6,sell
9/08,2026-09-08,1103,永豐金證券,0039004100300030,7,0,7,2.69,7,buy
9/08,2026-09-08,1103,凱基-台北,9268,35,43,-8,3.08,7,sell
9/08,2026-09-08,1103,台新-西松,003900420032006e,5,0,5,1.92,8,buy
9/08,2026-09-08,1103,美商高盛,1480,3,8,-5,1.92,8,sell
9/08,2026-09-08,1103,兆豐-東門,0037003000300048,3,0,3,1.15,9,buy
9/08,2026-09-08,1103,第一金-桃園,5385,0,5,-5,1.92,9,sell
9/08,2026-09-08,1103,國泰-敦南,8888,3,1,2,0.77,10,buy
9/08,2026-09-08,1103,富邦-員林,9672,0,5,-5,1.92,10,sell
9/08,2026-09-08,1103,合庫證券,1020,2,0,2,0.77,11,buy
9/08,2026-09-08,1103,元大-斗六,0039003800300043,0,5,-5,1.92,11,sell
9/08,2026-09-08,1103,兆豐-新營,003700300030004b,2,0,2,0.77,12,buy
9/08,2026-09-08,1103,元大-敦化,9833,0,5,-5,1.92,12,sell
9/08,2026-09-08,1103,元大-上新莊,0039003800330047,2,0,2,0.77,13,buy
9/08,2026-09-08,1103,國泰-松江,8883,0,5,-5,1.92,13,sell
9/08,2026-09-08,1103,台新-屏新,0039004200320071,2,0,2,0.77,14,buy
9/08,2026-09-08,1103,新光,8560,0,4,-4,1.54,14,sell
9/08,2026-09-08,1103,國泰-高雄,8881,1,0,1,0.38,15,buy
9/08,2026-09-08,1103,(牛牛牛)亞-鑫豐,0036003000310064,0,4,-4,1.54,15,sell
9/08,2026-09-08,1104,美商高盛,1480,69,0,69,12.95,1,buy
